DATE,AAA,A,AA,BBB,BB,B,CCC
2018-01-08,3.02,3.1,2.84,3.63,4.3,5.68,10.11
2018-01-09,3.06,3.13,2.87,3.66,4.31,5.7,10.12
2018-01-10,3.06,3.13,2.87,3.66,4.38,5.8,10.25
2018-01-11,3.04,3.11,2.85,3.64,4.37,5.76,10.15
2018-01-12,3.04,3.13,2.87,3.65,4.37,5.76,10.14
2018-01-15,3.04,3.12,2.87,3.65,4.35,5.73,10.1
2018-01-16,3.04,3.12,2.87,3.64,4.35,5.73,10.09
2018-01-17,3.06,3.15,2.9,3.67,4.38,5.75,10.13
2018-01-18,3.09,3.18,2.92,3.69,4.41,5.78,10.18
2018-01-19,3.12,3.2,2.95,3.71,4.44,5.77,10.25
2018-01-22,3.14,3.22,2.96,3.73,4.43,5.76,10.26
2018-01-23,3.12,3.18,2.93,3.7,4.4,5.72,10.14
2018-01-24,3.14,3.21,2.95,3.72,4.39,5.72,10.11
2018-01-25,3.1,3.18,2.93,3.69,4.38,5.71,10.07
2018-01-26,3.13,3.21,2.97,3.71,4.4,5.69,10.0
2018-01-29,3.15,3.23,2.98,3.73,4.44,5.75,10.05
2018-01-30,3.18,3.24,3.0,3.74,4.5,5.85,10.13
2018-01-31,3.18,3.27,3.02,3.76,4.49,5.9,10.13
2018-02-01,3.21,3.3,3.05,3.8,4.53,5.97,10.15
2018-02-02,3.26,3.35,3.08,3.84,4.62,6.09,10.32
2018-02-05,3.21,3.3,3.03,3.8,4.66,6.13,10.47
2018-02-06,3.21,3.31,3.03,3.81,4.75,6.23,10.65
2018-02-07,3.25,3.36,3.09,3.86,4.69,6.11,10.51
2018-02-08,3.28,3.38,3.1,3.88,4.81,6.26,10.74
2018-02-09,3.28,3.38,3.09,3.9,4.97,6.46,10.98
2018-02-12,3.3,3.4,3.12,3.92,4.91,6.37,10.86
2018-02-13,3.32,3.43,3.14,3.95,4.98,6.46,10.89
2018-02-14,3.37,3.49,3.21,4.01,4.98,6.43,10.83
2018-02-15,3.34,3.48,3.2,3.98,4.89,6.28,10.65
2018-02-16,3.33,3.47,3.19,3.97,4.82,6.19,10.52
2018-02-19,3.33,3.47,3.19,3.97,4.82,6.19,10.53
2018-02-20,3.35,3.49,3.22,3.99,4.81,6.19,10.55
2018-02-21,3.4,3.52,3.26,4.03,4.81,6.21,10.58
2018-02-22,3.37,3.51,3.23,4.01,4.86,6.27,10.63
2018-02-23,3.35,3.48,3.21,3.99,4.86,6.28,10.66
2018-02-26,3.33,3.47,3.2,3.98,4.79,6.19,10.5
2018-02-27,3.38,3.51,3.24,4.02,4.82,6.2,10.44
2018-02-28,3.38,3.51,3.26,4.02,4.87,6.16,10.35
2018-03-01,3.35,3.48,3.21,4.0,4.9,6.23,10.45
2018-03-02,3.4,3.53,3.26,4.05,4.98,6.34,10.59
2018-03-05,3.42,3.54,3.28,4.06,4.96,6.3,10.5
2018-03-06,3.4,3.54,3.27,4.05,4.91,6.24,10.4
2018-03-07,3.41,3.55,3.28,4.07,4.94,6.28,10.46
2018-03-08,3.39,3.54,3.27,4.06,4.93,6.27,10.45
2018-03-09,3.42,3.56,3.29,4.09,4.93,6.26,10.39
2018-03-12,3.4,3.56,3.28,4.08,4.93,6.25,10.39
2018-03-13,3.4,3.56,3.29,4.08,4.93,6.27,10.5
2018-03-14,3.39,3.54,3.27,4.05,4.95,6.26,10.49
2018-03-15,3.39,3.56,3.29,4.08,4.97,6.26,10.55
2018-03-16,3.41,3.57,3.31,4.1,4.97,6.24,10.58
2018-03-19,3.4,3.58,3.31,4.1,5.0,6.29,10.7
2018-03-20,3.44,3.62,3.35,4.14,5.01,6.3,10.74
2018-03-21,3.47,3.63,3.36,4.16,5.01,6.28,10.73
2018-03-22,3.42,3.6,3.32,4.12,5.04,6.31,10.8
2018-03-23,3.43,3.6,3.32,4.13,5.06,6.35,10.82
2018-03-26,3.44,3.62,3.34,4.15,5.07,6.36,10.84
2018-03-27,3.39,3.58,3.3,4.1,5.04,6.33,10.78
2018-03-28,3.38,3.57,3.3,4.1,5.06,6.36,10.85
2018-03-29,3.35,3.55,3.27,4.07,5.05,6.34,10.83
2018-03-31,3.36,3.57,3.3,4.1,5.05,6.5,10.46
2018-04-02,3.35,3.56,3.29,4.09,5.06,6.54,10.5
2018-04-03,3.39,3.6,3.33,4.13,5.06,6.52,10.51
2018-04-04,3.4,3.6,3.33,4.13,5.06,6.53,10.52
2018-04-05,3.42,3.62,3.35,4.15,5.0,6.43,10.36
2018-04-06,3.37,3.56,3.3,4.1,5.0,6.44,10.35
2018-04-09,3.37,3.57,3.3,4.1,4.99,6.41,10.32
2018-04-10,3.37,3.57,3.3,4.11,4.94,6.32,10.2
2018-04-11,3.36,3.56,3.3,4.11,4.92,6.3,10.17
2018-04-12,3.4,3.6,3.33,4.13,4.9,6.26,10.1
2018-04-13,3.4,3.6,3.33,4.13,4.86,6.21,10.07
2018-04-16,3.39,3.6,3.33,4.12,4.83,6.17,9.9
2018-04-17,3.38,3.58,3.32,4.11,4.79,6.12,9.82
2018-04-18,3.43,3.63,3.37,4.16,4.81,6.13,9.79
2018-04-19,3.48,3.67,3.39,4.2,4.91,6.26,9.94
2018-04-20,3.5,3.7,3.42,4.23,4.94,6.29,9.96
2018-04-23,3.52,3.72,3.44,4.25,4.98,6.34,10.03
2018-04-24,3.54,3.72,3.44,4.26,5.03,6.39,10.09
2018-04-25,3.58,3.75,3.47,4.3,5.1,6.49,10.2
2018-04-26,3.56,3.73,3.45,4.28,5.06,6.41,10.11
2018-04-27,3.52,3.71,3.43,4.26,5.05,6.39,10.07
2018-04-30,3.51,3.72,3.44,4.27,5.08,6.46,10.02
2018-05-01,3.56,3.76,3.48,4.31,5.12,6.51,10.04
2018-05-02,3.54,3.75,3.47,4.31,5.11,6.48,9.93
2018-05-03,3.53,3.74,3.45,4.31,5.13,6.51,9.98
2018-05-04,3.53,3.75,3.46,4.32,5.12,6.5,9.93
2018-05-07,3.54,3.75,3.46,4.32,5.11,6.46,9.93
2018-05-08,3.55,3.76,3.47,4.34,5.13,6.47,9.93
2018-05-09,3.57,3.79,3.49,4.37,5.13,6.48,9.89
2018-05-10,3.54,3.77,3.48,4.34,5.11,6.45,9.84
2018-05-11,3.52,3.76,3.47,4.33,5.11,6.42,9.84
2018-05-14,3.53,3.76,3.47,4.33,5.11,6.39,9.79
2018-05-15,3.6,3.83,3.54,4.4,5.16,6.46,9.86
2018-05-16,3.62,3.84,3.54,4.41,5.18,6.48,9.86
2018-05-17,3.62,3.84,3.54,4.42,5.18,6.47,9.82
2018-05-18,3.58,3.81,3.51,4.39,5.19,6.48,9.81
2018-05-21,3.59,3.82,3.52,4.4,5.2,6.48,9.78
2018-05-22,3.59,3.81,3.52,4.39,5.2,6.46,9.77
2018-05-23,3.54,3.77,3.47,4.35,5.22,6.48,9.78
2018-05-24,3.51,3.74,3.44,4.32,5.2,6.47,9.8
2018-05-25,3.48,3.71,3.41,4.29,5.2,6.48,9.81
2018-05-28,3.48,3.71,3.41,4.29,5.2,6.48,9.81
2018-05-29,3.36,3.59,3.27,4.17,5.23,6.53,9.88
2018-05-30,3.43,3.67,3.36,4.25,5.22,6.49,9.84
2018-05-31,3.41,3.68,3.39,4.27,5.22,6.55,9.85
2018-06-01,3.47,3.74,3.45,4.33,5.21,6.53,9.87
2018-06-04,3.5,3.77,3.48,4.36,5.19,6.52,9.85
2018-06-05,3.49,3.76,3.47,4.34,5.19,6.5,9.8
2018-06-06,3.54,3.8,3.51,4.39,5.19,6.48,9.71
2018-06-07,3.51,3.77,3.48,4.37,5.17,6.45,9.63
2018-06-08,3.51,3.77,3.48,4.37,5.17,6.47,9.65
2018-06-11,3.53,3.8,3.51,4.4,5.17,6.42,9.54
2018-06-12,3.53,3.8,3.51,4.4,5.15,6.4,9.56
2018-06-13,3.55,3.83,3.54,4.42,5.14,6.38,9.55
2018-06-14,3.52,3.8,3.51,4.39,5.11,6.32,9.41
2018-06-15,3.5,3.78,3.5,4.37,5.1,6.32,9.48
2018-06-18,3.51,3.79,3.51,4.38,5.12,6.32,9.5
2018-06-19,3.5,3.78,3.49,4.38,5.13,6.35,9.56
2018-06-20,3.53,3.81,3.52,4.41,5.12,6.31,9.5
2018-06-21,3.53,3.81,3.52,4.41,5.14,6.33,9.5
2018-06-22,3.54,3.82,3.53,4.41,5.14,6.34,9.51
2018-06-25,3.53,3.81,3.52,4.4,5.19,6.39,9.62
2018-06-26,3.53,3.81,3.52,4.41,5.2,6.41,9.63
2018-06-27,3.47,3.77,3.48,4.37,5.23,6.44,9.65
2018-06-28,3.49,3.8,3.5,4.39,5.3,6.56,9.81
2018-06-29,3.49,3.79,3.5,4.39,5.3,6.53,9.76
2018-06-30,3.51,3.8,3.51,4.41,5.35,6.6,10.04
2018-07-02,3.53,3.82,3.53,4.43,5.42,6.69,10.19
2018-07-03,3.49,3.8,3.5,4.4,5.4,6.64,10.16
2018-07-04,3.49,3.8,3.5,4.4,5.4,6.64,10.16
2018-07-05,3.48,3.8,3.5,4.4,5.38,6.63,10.14
2018-07-06,3.46,3.77,3.48,4.37,5.36,6.61,10.13
2018-07-09,3.48,3.79,3.5,4.38,5.32,6.54,10.06
2018-07-10,3.48,3.79,3.5,4.38,5.29,6.49,9.99
2018-07-11,3.46,3.77,3.48,4.36,5.32,6.53,10.05
2018-07-12,3.46,3.77,3.49,4.36,5.29,6.49,9.99
2018-07-13,3.43,3.75,3.46,4.33,5.27,6.49,9.92
2018-07-16,3.45,3.77,3.48,4.34,5.27,6.47,9.91
2018-07-17,3.46,3.77,3.49,4.34,5.26,6.47,9.91
2018-07-18,3.47,3.78,3.49,4.35,5.25,6.45,9.87
2018-07-19,3.44,3.75,3.47,4.32,5.26,6.46,9.88
2018-07-20,3.48,3.78,3.5,4.35,5.25,6.45,9.86
2018-07-23,3.55,3.83,3.54,4.4,5.25,6.46,9.87
2018-07-24,3.51,3.8,3.52,4.37,5.22,6.44,9.79
2018-07-25,3.5,3.79,3.51,4.35,5.21,6.43,9.83
2018-07-26,3.53,3.81,3.53,4.37,5.2,6.41,9.79
2018-07-27,3.51,3.79,3.52,4.35,5.2,6.39,9.78
2018-07-30,3.52,3.79,3.52,4.35,5.19,6.4,9.82
2018-07-31,3.51,3.8,3.51,4.36,5.18,6.51,9.76
2018-08-01,3.54,3.83,3.53,4.39,5.19,6.51,9.75
2018-08-02,3.53,3.81,3.51,4.37,5.17,6.5,9.67
2018-08-03,3.5,3.77,3.48,4.34,5.14,6.45,9.68
2018-08-06,3.47,3.76,3.47,4.33,5.14,6.44,9.63
2018-08-07,3.49,3.79,3.49,4.35,5.1,6.36,9.63
2018-08-08,3.5,3.79,3.49,4.36,5.11,6.39,9.65
2018-08-09,3.48,3.77,3.47,4.34,5.09,6.39,9.65
2018-08-10,3.44,3.72,3.42,4.3,5.11,6.44,9.74
2018-08-13,3.46,3.74,3.44,4.33,5.13,6.47,9.84
2018-08-14,3.47,3.76,3.46,4.34,5.11,6.46,9.77
2018-08-15,3.44,3.72,3.42,4.31,5.14,6.48,9.85
2018-08-16,3.44,3.73,3.43,4.32,5.09,6.44,9.79
2018-08-17,3.44,3.73,3.43,4.31,5.1,6.44,9.8
2018-08-20,3.39,3.69,3.39,4.27,5.08,6.43,9.79
2018-08-21,3.41,3.7,3.4,4.29,5.07,6.4,9.79
2018-08-22,3.4,3.69,3.39,4.28,5.04,6.38,9.75
2018-08-23,3.4,3.69,3.39,4.28,5.04,6.36,9.78
2018-08-24,3.41,3.7,3.4,4.29,5.04,6.37,9.79
2018-08-27,3.43,3.72,3.42,4.31,5.02,6.35,9.79
2018-08-28,3.46,3.74,3.44,4.33,5.02,6.37,9.78
2018-08-29,3.45,3.75,3.45,4.33,5.03,6.36,9.76
2018-08-30,3.45,3.73,3.43,4.32,5.04,6.38,9.75
2018-08-31,3.49,3.74,3.44,4.33,5.06,6.47,9.78
2018-09-03,3.49,3.74,3.44,4.33,5.06,6.47,9.78
2018-09-04,3.54,3.78,3.48,4.38,5.06,6.48,9.74
2018-09-05,3.53,3.78,3.48,4.38,5.09,6.51,9.78
2018-09-06,3.51,3.76,3.46,4.35,5.08,6.53,9.81
2018-09-07,3.56,3.82,3.52,4.41,5.1,6.55,9.86
2018-09-10,3.55,3.81,3.51,4.4,5.1,6.53,9.82
2018-09-11,3.58,3.84,3.55,4.43,5.09,6.52,9.73
2018-09-12,3.55,3.83,3.53,4.41,5.07,6.48,9.65
2018-09-13,3.54,3.82,3.53,4.4,5.05,6.45,9.63
2018-09-14,3.56,3.84,3.54,4.41,5.03,6.4,9.65
2018-09-17,3.56,3.83,3.54,4.41,5.04,6.41,9.57
2018-09-18,3.6,3.87,3.57,4.44,5.04,6.38,9.56
2018-09-19,3.63,3.89,3.59,4.47,5.06,6.4,9.6
2018-09-20,3.61,3.87,3.58,4.44,5.08,6.41,9.57
2018-09-21,3.61,3.87,3.57,4.43,5.08,6.41,9.55
2018-09-24,3.62,3.88,3.58,4.44,5.1,6.43,9.67
2018-09-25,3.64,3.89,3.59,4.45,5.11,6.44,9.62
2018-09-26,3.61,3.86,3.56,4.42,5.08,6.41,9.59
2018-09-27,3.6,3.86,3.56,4.41,5.07,6.41,9.57
2018-09-28,3.6,3.85,3.55,4.4,5.06,6.39,9.53
2018-09-30,3.61,3.87,3.58,4.43,5.09,6.43,9.68
2018-10-01,3.63,3.89,3.6,4.45,5.06,6.36,9.63
2018-10-02,3.61,3.87,3.57,4.43,5.04,6.36,9.6
2018-10-03,3.69,3.95,3.64,4.5,5.07,6.38,9.6
2018-10-04,3.73,3.98,3.68,4.54,5.21,6.55,9.81
2018-10-05,3.77,4.01,3.71,4.57,5.26,6.6,9.87
2018-10-08,3.77,4.01,3.71,4.57,5.26,6.6,9.87
2018-10-09,3.75,4.0,3.7,4.56,5.34,6.68,9.94
2018-10-10,3.75,4.01,3.7,4.57,5.42,6.78,10.06
2018-10-11,3.71,3.96,3.66,4.53,5.4,6.78,10.14
2018-10-12,3.71,3.97,3.66,4.54,5.38,6.74,10.07
2018-10-15,3.73,3.98,3.68,4.55,5.35,6.7,10.03
2018-10-16,3.72,3.98,3.68,4.55,5.31,6.65,10.0
2018-10-17,3.75,4.0,3.7,4.57,5.33,6.68,10.02
2018-10-18,3.75,4.0,3.7,4.58,5.38,6.73,10.05
2018-10-19,3.78,4.03,3.73,4.61,5.4,6.77,10.05
2018-10-22,3.78,4.03,3.73,4.61,5.41,6.77,10.08
2018-10-23,3.78,4.02,3.72,4.61,5.48,6.87,10.22
2018-10-24,3.73,3.97,3.67,4.57,5.46,6.85,10.27
2018-10-25,3.76,4.0,3.7,4.6,5.49,6.91,10.41
2018-10-26,3.72,3.96,3.66,4.57,5.53,6.98,10.53
2018-10-29,3.73,3.97,3.66,4.58,5.53,6.97,10.6
2018-10-30,3.77,4.0,3.69,4.62,5.55,7.05,10.8
2018-10-31,3.8,4.06,3.73,4.68,5.55,7.08,10.86
2018-11-01,3.79,4.05,3.72,4.67,5.54,7.06,10.88
2018-11-02,3.83,4.11,3.78,4.72,5.51,7.03,10.87
2018-11-05,3.81,4.1,3.77,4.71,5.5,7.02,10.89
2018-11-06,3.81,4.1,3.77,4.71,5.48,7.01,10.86
2018-11-07,3.79,4.1,3.77,4.7,5.41,6.92,10.79
2018-11-08,3.79,4.11,3.79,4.71,5.39,6.91,10.85
2018-11-09,3.76,4.08,3.75,4.69,5.46,7.04,11.03
2018-11-12,3.76,4.09,3.75,4.69,5.46,7.04,11.03
2018-11-13,3.75,4.07,3.73,4.69,5.56,7.18,11.25
2018-11-14,3.74,4.06,3.72,4.69,5.61,7.23,11.37
2018-11-15,3.78,4.1,3.73,4.73,5.69,7.34,11.61
2018-11-16,3.75,4.07,3.69,4.71,5.72,7.37,11.67
2018-11-19,3.75,4.07,3.69,4.71,5.74,7.43,11.77
2018-11-20,3.75,4.09,3.7,4.75,5.79,7.52,11.98
2018-11-21,3.75,4.09,3.71,4.76,5.74,7.44,11.88
2018-11-22,3.75,4.09,3.71,4.76,5.74,7.44,11.89
2018-11-23,3.74,4.09,3.71,4.75,5.76,7.49,11.98
2018-11-26,3.74,4.1,3.73,4.77,5.74,7.47,11.98
2018-11-27,3.75,4.1,3.73,4.78,5.77,7.52,12.06
2018-11-28,3.76,4.1,3.72,4.78,5.7,7.4,12.01
2018-11-29,3.75,4.11,3.73,4.79,5.67,7.37,12.02
2018-11-30,3.77,4.1,3.75,4.83,5.71,7.48,12.06
2018-12-03,3.73,4.09,3.74,4.8,5.63,7.36,11.89
2018-12-04,3.68,4.05,3.71,4.77,5.67,7.4,11.97
2018-12-05,3.68,4.05,3.71,4.77,5.67,7.4,11.98
2018-12-06,3.66,4.05,3.7,4.78,5.8,7.6,12.26
2018-12-07,3.64,4.02,3.66,4.75,5.75,7.54,12.22
2018-12-10,3.65,4.04,3.68,4.77,5.8,7.63,12.37
2018-12-11,3.65,4.05,3.7,4.78,5.75,7.58,12.33
2018-12-12,3.64,4.06,3.7,4.78,5.69,7.52,12.25
2018-12-13,3.63,4.04,3.68,4.76,5.67,7.51,12.28
2018-12-14,3.62,4.02,3.66,4.73,5.69,7.57,12.33
2018-12-17,3.59,3.99,3.62,4.7,5.74,7.65,12.53
2018-12-18,3.55,3.95,3.58,4.68,5.8,7.77,12.76
2018-12-19,3.5,3.92,3.55,4.65,5.88,7.87,12.89
2018-12-20,3.55,3.96,3.58,4.7,6.11,8.19,13.42
2018-12-21,3.56,3.96,3.58,4.72,6.2,8.29,13.6
2018-12-24,3.52,3.93,3.54,4.69,6.25,8.39,13.74
2018-12-26,3.57,3.97,3.58,4.74,6.31,8.45,13.79
2018-12-27,3.55,3.93,3.54,4.7,6.27,8.4,13.71
2018-12-28,3.56,3.93,3.54,4.71,6.19,8.3,13.56
2018-12-31,3.53,3.9,3.51,4.69,6.18,8.28,13.55
2019-01-02,3.5,3.88,3.5,4.67,6.17,8.28,13.58
2019-01-03,3.42,3.8,3.41,4.6,6.15,8.24,13.55
2019-01-04,3.51,3.9,3.5,4.68,5.95,7.93,12.99
2019-01-07,3.5,3.91,3.52,4.69,5.79,7.74,12.74
2019-01-08,3.52,3.93,3.55,4.7,5.68,7.61,12.5
2019-01-09,3.51,3.91,3.54,4.67,5.57,7.44,12.33
2019-01-10,3.52,3.91,3.53,4.67,5.57,7.49,12.34
2019-01-11,3.5,3.88,3.5,4.64,5.56,7.47,12.3
2019-01-14,3.51,3.88,3.5,4.64,5.58,7.51,12.34
2019-01-15,3.51,3.88,3.49,4.64,5.54,7.45,12.3
2019-01-16,3.51,3.88,3.49,4.63,5.46,7.38,12.16
2019-01-17,3.5,3.87,3.49,4.63,5.43,7.38,12.14
2019-01-18,3.5,3.87,3.5,4.63,5.39,7.26,12.0
2019-01-21,3.5,3.87,3.5,4.63,5.38,7.26,12.0
2019-01-22,3.45,3.82,3.45,4.58,5.43,7.37,12.17
2019-01-23,3.45,3.81,3.45,4.57,5.43,7.37,12.18
2019-01-24,3.42,3.76,3.4,4.53,5.43,7.4,12.21
2019-01-25,3.44,3.78,3.42,4.54,5.37,7.33,12.13
2019-01-28,3.43,3.76,3.41,4.53,5.41,7.41,12.25
2019-01-29,3.4,3.73,3.38,4.5,5.37,7.35,12.25
2019-01-30,3.39,3.7,3.35,4.47,5.31,7.28,12.13
2019-01-31,3.33,3.65,3.3,4.4,5.27,7.21,12.1
2019-02-01,3.36,3.68,3.33,4.42,5.25,7.21,12.05
2019-02-04,3.38,3.7,3.35,4.43,5.23,7.2,12.03
2019-02-05,3.35,3.67,3.33,4.39,5.13,7.08,11.9
2019-02-06,3.34,3.67,3.33,4.38,5.1,7.05,11.82
2019-02-07,3.31,3.64,3.29,4.36,5.2,7.17,11.97
2019-02-08,3.3,3.62,3.27,4.35,5.21,7.2,11.98
2019-02-11,3.31,3.64,3.29,4.37,5.21,7.19,11.97
2019-02-12,3.33,3.65,3.31,4.38,5.12,7.1,11.84
2019-02-13,3.34,3.67,3.33,4.4,5.1,7.09,11.78
2019-02-14,3.31,3.63,3.29,4.36,5.09,7.09,11.8
2019-02-15,3.32,3.64,3.3,4.36,5.07,7.03,11.74
2019-02-18,3.32,3.64,3.3,4.36,5.07,7.03,11.74
2019-02-19,3.32,3.62,3.27,4.34,5.04,6.98,11.77
2019-02-20,3.32,3.63,3.28,4.34,5.02,6.96,11.7
2019-02-21,3.36,3.66,3.31,4.37,5.04,6.94,11.65
2019-02-22,3.33,3.62,3.28,4.34,5.01,6.9,11.64
2019-02-25,3.34,3.63,3.29,4.34,4.98,6.87,11.61
2019-02-26,3.32,3.6,3.27,4.31,4.96,6.85,11.55
2019-02-27,3.37,3.63,3.3,4.34,4.95,6.82,11.47
2019-02-28,3.43,3.65,3.32,4.37,4.98,6.83,11.55
2019-03-01,3.45,3.68,3.35,4.39,4.96,6.82,11.56
2019-03-04,3.43,3.65,3.33,4.36,4.96,6.84,11.62
2019-03-05,3.43,3.65,3.33,4.36,4.97,6.84,11.74
2019-03-06,3.41,3.63,3.3,4.34,4.99,6.89,11.82
2019-03-07,3.37,3.58,3.25,4.29,5.04,6.97,11.91
2019-03-08,3.37,3.58,3.25,4.29,5.08,7.06,12.0
2019-03-11,3.38,3.59,3.26,4.3,5.05,7.02,11.91
2019-03-12,3.34,3.55,3.23,4.26,4.98,6.94,11.84
2019-03-13,3.35,3.55,3.23,4.26,4.91,6.86,11.69
2019-03-14,3.37,3.57,3.24,4.26,4.9,6.81,11.64
2019-03-15,3.33,3.54,3.21,4.22,4.85,6.78,11.7
2019-03-18,3.33,3.54,3.21,4.22,4.86,6.79,11.69
2019-03-19,3.35,3.55,3.22,4.22,4.84,6.75,11.68
2019-03-20,3.29,3.48,3.16,4.16,4.82,6.74,11.66
2019-03-21,3.28,3.48,3.15,4.15,4.77,6.68,11.65
2019-03-22,3.2,3.4,3.08,4.07,4.77,6.73,11.77
2019-03-25,3.16,3.36,3.03,4.03,4.79,6.8,11.84
2019-03-26,3.15,3.35,3.02,4.02,4.76,6.74,11.78
2019-03-27,3.13,3.32,3.0,3.99,4.73,6.71,11.74
2019-03-28,3.14,3.33,3.01,4.0,4.74,6.71,11.74
2019-03-29,3.16,3.36,3.05,4.02,4.7,6.65,11.64
2019-03-31,3.16,3.38,3.07,4.05,4.76,6.67,11.65
2019-04-01,3.22,3.44,3.14,4.1,4.72,6.63,11.51
2019-04-02,3.21,3.42,3.12,4.09,4.73,6.62,11.5
2019-04-03,3.24,3.44,3.15,4.1,4.72,6.59,11.41
2019-04-04,3.23,3.44,3.14,4.09,4.72,6.6,11.37
2019-04-05,3.23,3.43,3.14,4.08,4.68,6.55,11.3
2019-04-08,3.24,3.44,3.15,4.08,4.69,6.53,11.26
2019-04-09,3.22,3.42,3.13,4.06,4.68,6.54,11.31
2019-04-10,3.2,3.39,3.11,4.03,4.67,6.51,11.25
2019-04-11,3.22,3.41,3.14,4.04,4.62,6.47,11.26
2019-04-12,3.26,3.44,3.17,4.06,4.58,6.39,11.22
2019-04-15,3.24,3.43,3.16,4.04,4.59,6.38,11.14
2019-04-16,3.28,3.46,3.19,4.07,4.59,6.37,11.1
2019-04-17,3.28,3.45,3.19,4.06,4.63,6.4,11.04
2019-04-18,3.25,3.42,3.16,4.03,4.63,6.44,11.1
2019-04-22,3.28,3.45,3.18,4.06,4.65,6.46,11.15
2019-04-23,3.26,3.43,3.16,4.04,4.62,6.42,11.13
2019-04-24,3.21,3.38,3.12,3.99,4.6,6.37,11.03
2019-04-25,3.23,3.39,3.13,4.0,4.63,6.41,11.05
2019-04-26,3.2,3.36,3.1,3.97,4.62,6.39,11.01
2019-04-29,3.23,3.38,3.12,3.99,4.61,6.39,10.92
2019-04-30,3.21,3.37,3.1,3.98,4.63,6.43,10.61
2019-05-01,3.21,3.38,3.11,3.98,4.63,6.42,10.64
2019-05-02,3.26,3.43,3.15,4.03,4.69,6.51,10.67
2019-05-03,3.24,3.41,3.14,4.02,4.66,6.46,10.67
2019-05-06,3.22,3.39,3.11,4.0,4.7,6.55,10.75
2019-05-07,3.19,3.35,3.08,3.96,4.72,6.58,10.85
2019-05-08,3.22,3.38,3.11,3.99,4.74,6.56,10.95
2019-05-09,3.21,3.37,3.1,3.99,4.82,6.66,11.01
2019-05-10,3.21,3.37,3.09,3.99,4.83,6.67,11.06
2019-05-13,3.19,3.34,3.05,3.96,4.93,6.82,11.27
2019-05-14,3.19,3.34,3.06,3.97,4.88,6.76,11.17
2019-05-15,3.16,3.31,3.03,3.94,4.87,6.76,11.16
2019-05-16,3.17,3.33,3.05,3.96,4.81,6.68,11.04
2019-05-17,3.16,3.33,3.05,3.95,4.81,6.67,11.08
2019-05-20,3.18,3.35,3.07,3.97,4.84,6.68,11.12
2019-05-21,3.2,3.37,3.09,3.99,4.79,6.63,11.05
2019-05-22,3.17,3.34,3.06,3.97,4.77,6.65,11.08
2019-05-23,3.1,3.27,2.99,3.91,4.84,6.75,11.23
2019-05-24,3.13,3.31,3.02,3.94,4.82,6.73,11.19
2019-05-27,3.13,3.31,3.02,3.94,4.82,6.72,11.2
2019-05-28,3.08,3.26,2.98,3.9,4.79,6.7,11.21
2019-05-29,3.07,3.26,2.96,3.9,4.86,6.86,11.41
2019-05-30,3.04,3.24,2.95,3.89,4.83,6.84,11.39
2019-05-31,2.98,3.19,2.88,3.85,4.97,7.04,11.91
2019-06-03,2.93,3.12,2.81,3.8,4.99,7.08,11.93
2019-06-04,2.97,3.16,2.85,3.82,4.86,6.94,11.78
2019-06-05,2.97,3.14,2.84,3.81,4.8,6.88,11.76
2019-06-06,2.97,3.15,2.85,3.82,4.75,6.82,11.78
2019-06-07,2.92,3.11,2.81,3.78,4.65,6.74,11.7
2019-06-10,2.96,3.15,2.86,3.81,4.61,6.62,11.55
2019-06-11,2.95,3.15,2.86,3.8,4.55,6.6,11.54
2019-06-12,2.94,3.13,2.84,3.78,4.55,6.63,11.49
2019-06-13,2.9,3.09,2.79,3.75,4.51,6.61,11.48
2019-06-14,2.91,3.1,2.8,3.75,4.5,6.63,11.43
2019-06-17,2.89,3.09,2.79,3.75,4.5,6.64,11.42
2019-06-18,2.86,3.06,2.77,3.71,4.42,6.52,11.3
2019-06-19,2.82,3.01,2.71,3.66,4.38,6.48,11.27
2019-06-20,2.78,2.96,2.67,3.61,4.24,6.29,11.18
2019-06-21,2.82,3.0,2.71,3.64,4.2,6.27,11.2
2019-06-24,2.77,2.94,2.66,3.58,4.19,6.28,11.24
2019-06-25,2.79,2.93,2.65,3.57,4.25,6.35,11.33
2019-06-26,2.81,2.97,2.69,3.61,4.29,6.36,11.4
2019-06-27,2.76,2.93,2.65,3.57,4.28,6.38,11.3
2019-06-28,2.75,2.92,2.64,3.55,4.24,6.36,11.29
2019-06-30,2.75,2.93,2.65,3.56,4.28,6.16,11.78
2019-07-01,2.77,2.95,2.68,3.57,4.24,6.11,11.73
2019-07-02,2.73,2.9,2.63,3.53,4.25,6.09,11.8
2019-07-03,2.7,2.88,2.61,3.51,4.22,6.06,11.78
2019-07-04,2.7,2.88,2.61,3.51,4.22,6.06,11.78
2019-07-05,2.79,2.97,2.7,3.59,4.28,6.13,11.8
2019-07-08,2.78,2.96,2.7,3.58,4.29,6.15,11.87
2019-07-09,2.81,2.99,2.72,3.61,4.33,6.21,11.93
2019-07-10,2.8,2.97,2.69,3.59,4.29,6.14,11.87
2019-07-11,2.85,3.01,2.73,3.63,4.32,6.19,11.93
2019-07-12,2.84,3.0,2.71,3.61,4.33,6.19,11.94
2019-07-15,2.83,2.98,2.7,3.59,4.3,6.14,11.9
2019-07-16,2.85,3.01,2.72,3.62,4.31,6.11,11.87
2019-07-17,2.8,2.96,2.68,3.57,4.31,6.13,11.92
